"","x"
"2515",10.29142073
"2516",9.398164459
"2517",9.205665037
"2518",9.317371389
"2519",11.02479471
"2520",5.312827686
"2521",11.09689359
"2522",10.06566815
"2523",9.805972298
"2524",9.492836553
"2525",12.21140304
"2526",8.89462901
"2527",11.38999192
"2528",9.561286466
"2529",8.656666594
"2530",8.280673389
"2531",9.162289821
"2532",11.2748033
"2533",8.512970601
"2534",11.80829384
"2535",10.10043335
"2536",10.08990342
"2537",10.65884913
"2538",7.867583813
"2539",9.838599195
"2540",11.58863885
"2541",10.90009881
"2542",10.8754536
"2543",9.384812804
"2544",2.451635204
"2545",6.145472696
"2546",11.90984923
"2547",6.467960153
"2548",7.418899296
"2549",7.946220992
"2550",7.546388167
"2551",10.84719915
"2552",8.613480316
"2553",9.606583689
"2554",7.803507596
"2555",10.06624814
"2556",9.204676915
"2557",11.39525816
"2558",13.59548087
"2559",7.544705596
"2560",11.02428635
"2561",8.266747506
"2562",9.809982592
"2563",11.20175145
"2564",8.860551661
"2565",10.42649287
"2566",7.41741618
"2567",8.905604313
"2568",14.08394858
"2569",4.470121984
"2570",11.80041167
"2571",10.9490381
"2572",8.392819347
"2573",6.433279766
"2574",9.515296269
"2575",11.46248823
"2576",11.21004458
"2577",10.32302916
"2578",9.491804799
"2579",11.43877008
"2580",8.237071036
"2581",10.89832306
"2582",10.90529972
"2583",13.00926322
"2584",8.956236836
"2585",8.121105612
"2586",12.96390523
"2587",10.15758864
"2588",9.296445385
"2589",9.19339789
"2590",8.797909257
"2591",8.057239588
"2592",12.08790521
"2593",10.79428812
"2594",9.67275875
"2595",6.415527724
"2596",11.1796812
"2597",7.867320841
"2598",12.10192811
"2599",8.785892959
"2600",11.14027566
"2601",10.04434398
"2602",7.651006306
"2603",10.65357406
"2604",9.364658303
"2605",10.97438375
"2606",8.930812997
"2607",11.43388121
"2608",7.543118415
"2609",9.291862938
"2610",10.94045338
"2611",11.19782311
"2612",9.505255177
"2613",10.31897152
"2614",9.509534734
"2615",9.940871263
"2616",10.85815315
"2617",8.849063734
"2618",11.51461662
"2619",7.285921897
"2620",9.520954163
"2621",8.399223293
"2622",11.19803308
"2623",8.831193326
"2624",12.60815349
"2625",6.508044753
"2626",9.802002473
"2627",8.870918515
"2628",9.138119995
"2629",10.54106801
"2630",9.404593688
"2631",7.569187943
"2632",12.02258345
"2633",8.550827217
"2634",8.990728067
"2635",9.439228734
"2636",10.25236179
"2637",10.08921614
"2638",9.430482779
"2639",8.029558803
"2640",9.521177263
"2641",9.306048801
"2642",7.173374291
"2643",9.094894059
"2644",8.228083031
"2645",10.70601834
"2646",11.70545202
"2647",10.90471065
"2648",8.749757496
"2649",7.463209677
"2650",11.83496003
"2651",7.700787773
"2652",7.401510767
"2653",13.43001034
"2654",9.106920318
"2655",7.31002279
"2656",10.38787866
"2657",11.54251972
"2658",6.416548925
"2659",7.084297619
"2660",9.340547989
"2661",4.804301782
"2662",11.02526918
"2663",9.433226921
"2664",9.325210009
"2665",9.59765892
"2666",9.409018031
"2667",8.581576098
"2668",8.490664399
"2669",7.002541347
"2670",8.930447985
"2671",9.665976042
"2672",10.31303999
"2673",14.37728743
"2674",11.21539944
"2675",7.370733064
"2676",7.913363223
"2677",10.1119724
"2678",10.05411411
"2679",9.236485327
"2680",12.15410644
"2681",10.80771543
"2682",10.82895409
"2683",10.4233749
"2684",9.902659248
"2685",10.94643978
"2686",10.9673961
"2687",9.321951565
"2688",12.94877463
"2689",8.004942078
"2690",8.297852454
"2691",9.588605944
"2692",7.432692551
"2693",11.0049947
"2694",8.568530932
"2695",10.58143952
"2696",10.86373583
"2697",6.207918531
"2698",7.911103538
"2699",12.04729695
"2700",8.759587101
"2701",11.01658622
"2702",12.11073339
"2703",10.81581974
"2704",8.734868458
"2705",9.671978452
"2706",11.59124475
"2707",8.560585205
"2708",10.31334728
"2709",13.89989683
"2710",11.15108768
"2711",8.87289722
"2712",10.65011468
"2713",10.37424389
"2714",9.124246366
"2715",9.540577642
"2716",8.517371686
"2717",8.753925679
"2718",11.88443844
"2719",4.855321112
"2720",11.43955814
"2721",9.26101082
"2722",10.23553629
"2723",7.020456084
"2724",9.38828519
"2725",8.202097099
"2726",6.372261764
"2727",9.989231558
"2728",7.445226362
"2729",10.184901
"2730",8.248181686
"2731",10.44416949
"2732",9.090889086
"2733",9.277049498
"2734",10.73426817
"2735",8.808142037
"2736",8.217451506
"2737",8.477241932
"2738",7.004709533
"2739",9.300591154
"2740",8.887769205
"2741",7.940953116
"2742",11.98103255
"2743",7.473677347
"2744",10.14456744
"2745",9.375923705
"2746",7.631224155
"2747",6.428751864
"2748",10.23158282
"2749",11.3539311
"2750",11.09195831
"2751",9.742907367
"2752",11.37984417
"2753",9.578388058
"2754",11.55903582
"2755",8.376789983
"2756",7.11560326
"2757",9.05674217
"2758",11.4761345
"2759",9.411013433
"2760",10.81226392
"2761",8.557617916
"2762",9.341482189
"2763",13.38774934
"2764",11.72704728
"2765",11.8047433
"2766",9.466941275
"2767",10.42343962
"2768",11.6480768
"2769",9.771582611
"2770",13.13018266
"2771",7.871434325
"2772",10.22302535
"2773",10.5269338
"2774",9.424947849
"2775",8.023813418
"2776",5.766923138
"2777",13.32491986
"2778",9.131401942
"2779",6.98295562
"2780",10.96326674
"2781",9.436667913
"2782",7.885355658
"2783",8.261605399
"2784",10.23499147
"2785",7.648636666
"2786",8.454422349
"2787",7.556014653
"2788",4.815145024
"2789",8.550771234
"2790",10.47549168
"2791",7.769370898
"2792",6.857786719
"2793",9.592863458
"2794",5.169575335
"2795",11.68669541
"2796",8.844415784
"2797",9.227353337
"2798",9.442451742
"2799",9.021218617
"2800",10.96708768
"2801",11.83590855
"2802",7.450777419
"2803",11.76055666
"2804",9.647877742
"2805",8.593164369
"2806",10.66047311
"2807",10.81286258
"2808",9.437573174
"2809",8.53927398
"2810",9.273722504
"2811",7.973189048
"2812",11.11319629
"2813",9.735463192
"2814",7.977259377
"2815",11.72379208
"2816",12.45735819
"2817",9.474533011
"2818",9.215019343
"2819",12.19466911
"2820",10.9250494
"2821",11.25497838
"2822",9.638648942
"2823",8.365761914
"2824",11.01477232
"2825",7.405116498
"2826",11.96768102
"2827",8.610445702
"2828",10.13079296
"2829",13.29211658
"2830",11.0859123
"2831",14.1604134
"2832",6.391548045
"2833",8.52875023
"2834",5.417816849
"2835",13.23569256
"2836",8.231874006
"2837",10.27455929
"2838",5.27158393
"2839",10.25666864
"2840",8.72312033
"2841",6.383814333
"2842",10.80908142
"2843",9.585110111
"2844",5.5444775
"2845",9.03996183
"2846",9.70916513
"2847",5.267803126
"2848",9.491593478
"2849",6.627397499
"2850",10.97057156
"2851",10.64805835
"2852",10.55916581
"2853",6.92937514
"2854",11.44413091
"2855",8.975210486
"2856",9.673358386
"2857",8.946835095
"2858",7.894075726
"2859",11.09254936
"2860",7.217051033
"2861",11.59105663
"2862",8.194777141
"2863",7.263535386
"2864",9.632945914
"2865",8.583262084
"2866",8.319427557
"2867",10.06301247
"2868",9.775844628
"2869",7.633343785
"2870",9.894772883
"2871",8.63906868
"2872",7.99667322
"2873",8.405495232
"2874",7.252681713
"2875",8.866701015
"2876",9.26075265
"2877",10.87174906
"2878",13.69669682
"2879",6.929694693
"2880",6.792592694
"2881",10.71765611
"2882",9.941834266
"2883",10.84385494
"2884",10.56214199
"2885",6.581560396
"2886",7.36414679
"2887",7.686280532
"2888",7.932388417
"2889",11.20471748
"2890",10.54910015
"2891",12.46020743
"2892",11.40852119
"2893",8.651187804
"2894",10.56165097
"2895",11.03902467
"2896",15.06390903
"2897",9.943888508
"2898",8.019362521
"2899",8.439713868
"2900",4.969939661
"2901",10.37765652
"2902",10.70389413
"2903",9.388203369
"2904",8.243206313
"2905",10.6001878
"2906",8.800909003
"2907",10.33234217
"2908",9.883769246
"2909",9.567710839
"2910",7.282542156
"2911",9.442248906
"2912",7.401148636
"2913",13.85041524
"2914",9.492072084
"2915",12.01288044
"2916",10.16206154
"2917",7.416493984
"2918",7.297243425
"2919",11.13550889
"2920",10.41129123
"2921",13.78757149
"2922",5.146726784
"2923",9.81971303
"2924",7.230852305
"2925",12.38664987
"2926",11.60852498
"2927",7.155724214
"2928",9.194947663
"2929",9.396860033
"2930",9.331383349
"2931",8.559497191
"2932",10.06118544
"2933",8.687036533
"2934",7.10905034
"2935",7.272768088
"2936",6.384710293
"2937",8.432139959
"2938",9.292185858
"2939",8.181665777
"2940",9.918781614
"2941",9.775210088
"2942",10.79818539
"2943",8.704082562
"2944",10.80487312
"2945",10.61217798
"2946",5.718635194
"2947",11.52761728
"2948",12.51464011
"2949",9.324096343
"2950",9.722887481
"2951",5.718528185
"2952",6.657214093
"2953",13.14826467
"2954",10.29997999
"2955",8.980521115
"2956",10.6488969
"2957",9.186857395
"2958",9.658707294
"2959",6.154771248
"2960",5.639737131
"2961",6.613868625
"2962",10.55365162
"2963",11.98281764
"2964",9.358647942
"2965",9.924297845
"2966",7.763377943
"2967",8.140741554
"2968",8.921484042
"2969",12.0267953
"2970",13.14865564
"2971",10.6211496
"2972",8.871254988
"2973",6.462771176
"2974",11.4794618
"2975",8.787811805
"2976",9.828608571
"2977",9.46796915
"2978",8.707172425
"2979",9.034760223
"2980",10.69731381
"2981",12.22945019
"2982",9.561257573
"2983",6.894631138
"2984",7.423017017
"2985",9.96138893
"2986",6.966811801
"2987",6.618381135
"2988",10.17164926
"2989",9.189158588
"2990",7.609761843
"2991",12.38491471
"2992",6.603350495
"2993",10.10887603
"2994",8.505486323
"2995",8.6491044
"2996",7.50460994
"2997",9.523587547
"2998",10.13700562
"2999",9.691311962
"3000",9.920611367
"3001",11.44131126
"3002",4.874157707
"3003",7.643178359
"3004",9.690746277
"3005",10.6770175
"3006",8.604831806
"3007",8.960272746
"3008",5.716184428
"3009",11.05818434
"3010",8.777412548
"3011",12.86859573
"3012",7.892691339
"3013",8.457124974
"3014",15.14209178
"3015",11.08046792
"3016",10.458082
"3017",8.318689901
"3018",11.79759583
"3019",7.34900051
"3020",12.24736486
"3021",9.682160665
"3022",10.44919492
"3023",8.982044763
"3024",10.03572373
"3025",8.786162521
"3026",10.54710359
"3027",7.395491211
"3028",6.788224692
"3029",5.921954033
"3030",7.716390092
"3031",7.373964564
"3032",9.853057652
"3033",8.903182006
"3034",11.05568923
"3035",10.05393796
"3036",10.10693781
"3037",5.351440045
"3038",2.917428729
"3039",10.4490578
"3040",6.241791515
"3041",8.239404149
"3042",11.06672648
"3043",11.94318976
"3044",7.249183729
"3045",6.178107372
"3046",6.875364996
"3047",7.116581679
"3048",7.25551474
"3049",11.64428597
"3050",9.834890782
"3051",7.849285459
"3052",8.50575543
"3053",5.775504382
"3054",10.46276034
"3055",12.19328718
"3056",8.753627856
"3057",10.15977337
"3058",7.645315679
"3059",12.06687749
"3060",11.6506965
"3061",10.61694191
"3062",9.680410769
"3063",9.310503821
"3064",5.77977258
"3065",10.17650817
"3066",7.139053307
"3067",8.417544092
"3068",8.62101694
"3069",7.54439137
"3070",13.06613306
"3071",12.05974159
"3072",6.311044676
"3073",9.736642889
"3074",8.791486837
"3075",10.50604864
"3076",7.308905984
"3077",4.938467961
"3078",9.345927428
"3079",4.626552132
"3080",15.34443176
"3081",12.23564883
"3082",7.766934326
"3083",8.456848893
"3084",7.183117337
"3085",8.771925668
"3086",7.278140981
"3087",9.160846659
"3088",10.34558559
"3089",9.625242051
"3090",7.504820159
"3091",10.45082542
"3092",10.19729079
"3093",9.485613579
"3094",6.71540513
"3095",8.663186321
"3096",12.58318176
"3097",11.52103297
"3098",11.40728993
"3099",10.76703795
"3100",8.136976342
"3101",9.149130944
"3102",9.735430701
"3103",10.37686837
"3104",10.72542457
"3105",10.71272687
"3106",12.90188251
"3107",6.818937807
"3108",9.589799104
"3109",9.693921929
"3110",11.72853289
"3111",11.45068396
"3112",9.322598741
"3113",6.883263293
"3114",8.950525833
"3115",9.948926428
"3116",8.429471255
"3117",6.322331112
"3118",10.90412593
"3119",11.091501
"3120",12.13072271
"3121",5.183419965
"3122",8.398104825
"3123",8.519494589
"3124",8.052360233
"3125",6.382079119
"3126",9.748192429
"3127",8.264690815
"3128",8.456822824
"3129",9.82056035
"3130",7.267045273
"3131",16.37832494
"3132",7.529695481
"3133",10.21216211
"3134",9.657522854
"3135",10.44991355
"3136",14.12436328
"3137",7.226922343
"3138",5.836987377
"3139",10.10800314
"3140",10.90968715
"3141",11.10403264
"3142",11.23061364
"3143",10.77699429
"3144",9.84223811
"3145",9.991636447
"3146",7.427937746
"3147",7.705593937
"3148",7.60304234
"3149",9.542417053
"3150",8.715034757
"3151",11.58500428
"3152",8.811694281
"3153",7.082019922
"3154",10.77718244
"3155",4.11696943
"3156",11.41845944
"3157",8.583151732
"3158",12.33539624
"3159",8.087500316
"3160",9.366542178
"3161",9.449421047
"3162",13.02790916
"3163",11.25168645
"3164",12.18649582
"3165",6.689043312
"3166",9.281538322
"3167",8.402677103
"3168",7.825804451
"3169",11.08860546
"3170",6.151374884
"3171",8.096447623
"3172",9.814118033
"3173",6.648750249
"3174",9.510344112
"3175",5.708962807
"3176",8.73783629
"3177",8.657097341
"3178",11.62676049
"3179",12.1771284
"3180",11.0112109
"3181",11.42027355
"3182",11.23156001
"3183",12.67743433
"3184",8.979203313
"3185",6.164678547
"3186",10.80466384
"3187",11.89555643
"3188",9.932129243
"3189",12.17043614
"3190",10.08535927
"3191",7.0229645
"3192",10.46356449
"3193",11.47924613
"3194",8.579209075
"3195",10.83965081
"3196",8.392767376
"3197",8.429578287
"3198",8.178151925
"3199",10.95823898
"3200",8.961265333
"3201",4.354502099
"3202",7.590496191
"3203",7.426677676
"3204",6.875607107
"3205",8.450530712
"3206",8.549683476
"3207",7.33234812
"3208",9.746879412
"3209",9.984797706
"3210",9.30494316
"3211",8.985446532
"3212",8.255465297
"3213",7.53713487
"3214",7.974784661
"3215",9.877947724
"3216",11.46885732
"3217",9.428635195
"3218",9.906746262
"3219",10.50316338
"3220",9.350925236
"3221",7.19755537
"3222",8.826296124
"3223",7.722882417
"3224",9.15098891
"3225",8.502165148
"3226",9.893826795
"3227",8.772555922
"3228",9.147059587
"3229",12.9682585
"3230",10.04878961
"3231",12.00320447
"3232",8.87617877
"3233",8.655790016
"3234",9.900255541
"3235",10.27572195
"3236",9.419462731
"3237",7.222948178
"3238",8.084849995
"3239",11.40041394
"3240",9.303958396
"3241",5.907526584
"3242",4.530472079
"3243",4.937287012
"3244",9.494057634
"3245",9.596187856
"3246",10.33391138
"3247",11.61226151
"3248",9.576198163
"3249",11.14125474
"3250",9.412629549
"3251",9.23685981
"3252",5.874195306
"3253",8.760515114
"3254",10.09290459
"3255",9.648550586
"3256",4.592660055
"3257",8.429144134
"3258",9.107863797
"3259",7.268310583
"3260",9.88119547
"3261",6.127837103
"3262",12.08149722
"3263",6.836697643
"3264",4.695084704
"3265",9.40725387
"3266",7.622804447
"3267",11.59253595
"3268",6.332866529
"3269",8.029074087
"3270",8.306562909
"3271",10.35813136
"3272",9.999640795
"3273",5.946523932
"3274",6.099364047
"3275",12.21197531
"3276",7.129378002
"3277",8.176251078
"3278",6.598881099
"3279",10.63685275
"3280",8.896325772
"3281",8.052246643
"3282",13.76297457
"3283",5.149480579
"3284",9.431733577
"3285",12.06206592
"3286",10.36865673
"3287",13.32865637
"3288",7.608077541
"3289",11.3721776
"3290",8.905029224
"3291",9.562039585
"3292",9.052569257
"3293",10.8086975
"3294",7.924113185
"3295",7.871329681
"3296",9.703789355
"3297",8.935535149
"3298",11.14921045
"3299",8.054528846
"3300",7.603762175
"3301",8.264271649
"3302",10.03285933
"3303",14.74021192
"3304",6.835931241
"3305",12.36030468
"3306",9.558823622
"3307",8.475102753
"3308",7.571394984
"3309",10.58992584
"3310",8.175935406
"3311",11.31599094
"3312",12.55521411
"3313",10.42700497
"3314",12.15330111
"3315",9.233401779
"3316",4.93280673
"3317",9.42919532
"3318",8.525388336
"3319",7.275562841
"3320",8.875372976
"3321",6.231626281
"3322",10.81867926
"3323",13.04477752
"3324",8.753886471
"3325",8.415475965
"3326",10.97641994
"3327",9.357001038
"3328",9.171639681
"3329",6.846908354
"3330",7.797319851
"3331",9.730476263
"3332",14.96534404
"3333",9.398170105
"3334",10.30186728
"3335",7.193343425
"3336",6.165379099
"3337",9.558755134
"3338",11.97637794
"3339",11.93917352
"3340",8.513000858
"3341",7.960058781
"3342",11.05547484
"3343",10.52645471
"3344",12.14453142
"3345",9.720179256
"3346",9.138192445
"3347",11.96769758
"3348",8.729630797
"3349",7.889926215
"3350",7.741571613
"3351",10.32041444
"3352",8.565019554
"3353",9.788762778
"3354",6.995405986
"3355",7.110864006
"3356",11.53445786
"3357",8.828782933
"3358",11.09749225
"3359",8.217930727
"3360",11.50455154
"3361",6.513483414
"3362",11.62857746
"3363",10.38657198
"3364",10.2005827
"3365",9.069540475
"3366",9.004330986
"3367",8.753844309
"3368",9.061239257
"3369",9.76183455
"3370",9.661464894
"3371",10.1831874
"3372",10.00396054
"3373",10.11250983
"3374",10.27622799
"3375",10.3084295
"3376",7.664688648
"3377",13.7817288
"3378",11.7660562
"3379",7.731311163
"3380",9.288017904
"3381",8.756822096
"3382",8.289263742
"3383",6.571390941
"3384",9.825659875
"3385",7.865369948
"3386",8.456246085
"3387",8.730748614
"3388",9.859155145
"3389",12.47144393
"3390",8.760924252
"3391",9.101392177
"3392",8.865855121
"3393",13.20258475
"3394",11.92426426
"3395",10.5351981
"3396",7.160409974
"3397",8.72755378
"3398",10.48098677
"3399",11.16602602
"3400",10.64889089
"3401",6.225954659
"3402",6.232759512
"3403",9.794977775
"3404",9.236240827
"3405",5.160204093
"3406",9.977637528
"3407",11.17662537
"3408",7.165241603
"3409",10.71795697
"3410",8.31230286
"3411",7.946952754
"3412",9.300677263
"3413",12.57260115
"3414",8.168683997
"3415",9.687668896
"3416",9.139462031
"3417",11.07102278
"3418",10.28732935
"3419",11.975625
"3420",11.01188654
"3421",8.534740932
"3422",7.623867693
"3423",11.2957829
"3424",8.828110019
"3425",8.303403963
"3426",9.239680423
"3427",2.641860586
"3428",8.392930374
"3429",9.127280859
"3430",14.13465087
"3431",10.54039139
"3432",12.20062915
"3433",10.65919841
"3434",6.199980888
"3435",11.18662656
"3436",7.657131524
"3437",10.35894164
"3438",9.919050357
"3439",8.248170958
"3440",10.71293895
"3441",5.706821228
"3442",9.486466571
"3443",8.316663981
"3444",5.801160656
"3445",10.0394365
"3446",10.3178136
"3447",9.183744763
"3448",10.08267316
"3449",11.39106568
"3450",11.45724117
"3451",9.043516465
"3452",7.009121856
"3453",9.371592321
"3454",6.273720632
"3455",7.74583336
"3456",9.713471531
"3457",7.373446898
"3458",10.4086332
"3459",10.72629017
"3460",8.552878329
"3461",10.47169658
"3462",7.583315629
"3463",11.09209815
"3464",9.488434269
"3465",10.49675588
"3466",9.044817676
"3467",13.13572015
"3468",9.070703588
"3469",9.299716606
"3470",6.750508209
"3471",6.304831998
"3472",5.972889976
"3473",7.583399763
"3474",9.974484054
"3475",9.730459272
"3476",7.439374008
"3477",7.601107577
"3478",11.03797981
"3479",12.89415808
"3480",8.583602533
"3481",13.18454247
"3482",10.30818367
"3483",8.468393961
"3484",9.706407695
"3485",8.044364817
"3486",9.650170183
"3487",8.222481041
"3488",11.04105575
"3489",4.21948468
"3490",9.795289753
"3491",10.17082277
"3492",4.258272099
"3493",8.667474542
"3494",10.58793118
"3495",8.331312682
"3496",8.451534807
"3497",7.759452217
"3498",8.165245919
"3499",8.364841737
"3500",10.8400618
"3501",10.0150361
"3502",9.379432997
"3503",10.2780891
"3504",10.3668606
"3505",9.412845898
"3506",10.92628373
"3507",10.58657966
"3508",11.95877772
"3509",9.568047139
"3510",6.846928358
"3511",8.110797741
"3512",9.098571675
"3513",7.93097022
"3514",7.116887821
"3515",11.16725256
"3516",9.28326339
"3517",9.595937653
"3518",12.42908194
"3519",8.532580376
"3520",9.622434347
"3521",10.40006908
"3522",11.75145061
"3523",10.86256919
"3524",7.098744675
"3525",10.36359918
"3526",10.25192802
"3527",7.045394248
"3528",7.84024418
"3529",10.47060325
"3530",9.496677261
"3531",9.21689975
"3532",10.78275424
"3533",7.66550377
"3534",11.16793898
"3535",9.230986918
"3536",11.24369535
"3537",8.072948609
"3538",9.399148696
"3539",8.597865211
"3540",11.40698149
"3541",9.281136656
"3542",7.500895492
"3543",12.10436082
"3544",7.477760697
"3545",9.164980854
"3546",8.09551185
"3547",7.813540305
"3548",12.00010843
"3549",11.16641143
"3550",8.704362542
"3551",9.816990499
"3552",9.123071747
"3553",11.64353245
"3554",9.284645388
"3555",8.55077892
"3556",9.561390842
"3557",10.21469592
"3558",10.02831444
"3559",8.283260769
"3560",12.3534191
"3561",5.682669846
"3562",10.3564013
"3563",12.4620792
"3564",12.93227869
"3565",8.9376428
"3566",8.296697866
"3567",7.359630908
"3568",9.992772618
"3569",8.005713235
"3570",7.831900071
"3571",6.148991674
"3572",12.17866046
"3573",8.602224515
"3574",10.04925973
"3575",7.428146716
"3576",12.02676536
"3577",8.215837522
"3578",9.11196091
"3579",11.84244711
"3580",7.384326299
"3581",8.728059259
"3582",8.315553465
"3583",9.661506778
"3584",10.3939526
"3585",8.31947666
"3586",10.66170071
"3587",7.118466591
"3588",9.04027496
"3589",13.61758468
"3590",9.698261599
"3591",5.410688982
"3592",7.972878322
"3593",8.953849171
"3594",8.527816799
"3595",8.339764376
"3596",7.652224733
"3597",6.761714459
"3598",8.630053496
"3599",9.425660516
"3600",6.978835892
"3601",8.026271634
"3602",10.52644869
"3603",12.62422579
"3604",9.243893092
"3605",8.840977779
"3606",10.3932578
"3607",7.448097933
"3608",8.559161748
"3609",10.54450388
"3610",8.734927928
"3611",11.14704522
"3612",6.916512328
"3613",12.13141316
"3614",13.30247839
"3615",7.27865795
"3616",11.22126269
"3617",8.121991831
"3618",10.28339887
"3619",11.19101278
"3620",9.052142948
"3621",12.81813459
"3622",8.447671565
"3623",11.40447757
"3624",12.62671295
"3625",10.42304023
"3626",10.25179312
"3627",9.171805086
"3628",8.586738922
"3629",11.21123637
"3630",10.61629207
"3631",6.626396214
"3632",10.33181047
"3633",12.92722542
"3634",10.78094306
"3635",10.46739128
"3636",8.919355373
"3637",8.301455299
"3638",10.80498714
"3639",9.07170034
"3640",6.696265178
"3641",6.974643938
"3642",9.586026118
"3643",8.906538315
"3644",8.698314394
"3645",8.290217509
"3646",6.787924957
"3647",9.450625736
"3648",9.237330137
"3649",10.62221844
"3650",8.949379579
"3651",11.7888511
"3652",13.05675483
"3653",9.135032558
"3654",10.65806697
"3655",13.3009734
"3656",10.55733162
"3657",9.020448703
"3658",6.417161063
"3659",9.132254596
"3660",10.00767788
"3661",10.30486198
"3662",8.565712098
"3663",9.619056219
"3664",7.241847632
"3665",9.139739882
"3666",9.137865797
"3667",9.048070965
"3668",10.31076235
"3669",11.02515572
"3670",10.21469743
"3671",10.6783838
"3672",6.300195329
"3673",7.088616664
"3674",11.00914475
"3675",3.536301266
"3676",10.0037859
"3677",11.10401645
"3678",13.63553242
"3679",10.41891088
"3680",7.772392901
"3681",10.96239788
"3682",8.376463201
"3683",9.17607095
"3684",10.6805276
"3685",9.669281316
"3686",4.205773778
"3687",12.3658693
"3688",7.492098505
"3689",10.63579806
"3690",6.694003678
"3691",8.041913174
"3692",13.34307379
"3693",8.583280862
"3694",11.44294652
"3695",9.666417512
"3696",10.71463446
"3697",8.541559455
"3698",10.69125735
"3699",10.58882401
"3700",12.33664427
"3701",8.289332502
"3702",9.822468706
"3703",12.93397356
"3704",7.888051571
"3705",12.48673606
"3706",8.987003914
"3707",7.983978689
"3708",11.22683406
"3709",11.54867776
"3710",13.62535442
"3711",8.821588852
"3712",9.493684947
"3713",8.962039306
"3714",7.518810258
"3715",8.838529148
"3716",7.136083579
"3717",8.421680497
"3718",7.473904519
"3719",8.152121002
"3720",8.848233504
"3721",8.916691149
"3722",8.105405562
"3723",5.020740484
"3724",9.694484734
"3725",5.449293541
"3726",8.303782097
"3727",7.408953493
"3728",8.164511175
"3729",8.948054401
"3730",8.450012031
"3731",13.14060689
"3732",10.27199254
"3733",9.492921581
"3734",8.990530115
"3735",9.905844224
"3736",7.708047493
"3737",7.782683305
"3738",11.36674326
"3739",8.009505161
"3740",12.04913907
"3741",11.87911132
"3742",8.523875669
"3743",8.067320115
"3744",6.439370005
"3745",10.98635016
"3746",8.125622827
"3747",6.87749823
"3748",10.11614676
"3749",10.53427004
"3750",10.98791031
"3751",7.41670047
"3752",8.192966825
"3753",11.46248823
"3754",8.477803134
"3755",8.082580043
"3756",7.879620249
"3757",9.456917414
"3758",8.172772945
"3759",11.27092801
"3760",8.13327138
"3761",8.40575221
"3762",13.11799487
"3763",7.511484559
"3764",6.161193853
"3765",6.354612185
"3766",7.827430365
"3767",9.694177738
"3768",4.065964545
"3769",7.697124818
"3770",4.02527825
"3771",8.989160708
"3772",10.03671474
"3773",9.925062722
"3774",12.72520605
"3775",10.01990116
"3776",7.953689402
"3777",7.444165633
"3778",8.253063799
"3779",8.897888148
"3780",8.543409015
"3781",6.619565717
"3782",6.75652701
"3783",8.458528263
"3784",8.436270062
"3785",7.476671012
"3786",8.708981399
"3787",6.64915622
"3788",10.81757799
"3789",9.402741785
"3790",6.436268086
"3791",12.52306209
"3792",11.80575529
"3793",12.39663496
"3794",8.335012401
"3795",7.83197479
"3796",7.631225482
"3797",7.763509142
"3798",7.048000971
"3799",13.40221056
"3800",11.1736606
"3801",12.18751304
"3802",11.91728149
"3803",9.62613972
"3804",9.759172423
"3805",10.72585353
"3806",4.7952504
"3807",9.012546359
"3808",10.19367194
"3809",4.298674071
"3810",7.333873423
"3811",8.975919647
"3812",8.232830522
"3813",10.34111829
"3814",4.474258752
"3815",11.08430659
"3816",16.58198544
"3817",8.814378011
"3818",10.73907566
"3819",9.043991559
"3820",9.681945737
"3821",7.204540686
"3822",10.01273174
"3823",13.3565863
"3824",8.048242907
"3825",10.97010219
"3826",9.276607199
"3827",11.2322593
"3828",8.468917052
"3829",10.11335345
"3830",9.400097134
"3831",5.851006202
"3832",9.883420425
"3833",8.055720027
"3834",10.37566621
"3835",11.87866963
"3836",10.4277673
"3837",9.648834709
"3838",9.491084302
"3839",9.08308962
"3840",12.36540272
"3841",11.46995403
"3842",11.60956099
"3843",8.080925519
"3844",6.661742116
"3845",10.88578355
"3846",8.979979604
"3847",9.272521334
"3848",9.483025557
"3849",9.564649562
"3850",6.05713133
"3851",8.236804192
"3852",7.9217051
"3853",8.561220893
"3854",9.750553775
"3855",11.26099498
"3856",9.083844153
"3857",11.27356922
"3858",11.72831462
"3859",10.36414694
"3860",9.907774532
"3861",12.24327176
"3862",8.550355134
"3863",7.886460834
"3864",11.55883931
"3865",8.532967016
"3866",8.375677972
"3867",12.4861499
"3868",10.37452106
"3869",12.22367412
"3870",12.97572739
"3871",12.00556545
"3872",7.73737301
"3873",5.304905368
"3874",5.581204425
"3875",8.858947399
"3876",9.130268263
"3877",11.61019246
"3878",12.51047134
"3879",8.4855397
"3880",9.057051258
"3881",11.00751856
"3882",5.574791073
"3883",6.685964146
"3884",9.512025224
"3885",10.24364496
"3886",8.536082858
"3887",12.908787
"3888",6.21625145
"3889",10.91255619
"3890",12.5512073
"3891",9.174864064
"3892",10.21311633
"3893",10.69772662
"3894",9.513412977
"3895",8.448791642
"3896",9.845462944
"3897",9.055962233
"3898",9.277258206
"3899",9.521163422
"3900",5.158563226
"3901",8.280479826
"3902",10.30066161
"3903",10.52241018
"3904",5.270093997
"3905",6.834356104
"3906",9.942517512
"3907",9.196060051
"3908",6.637080797
"3909",10.7786218
"3910",4.234917888
"3911",8.375885327
"3912",10.09167391
"3913",9.232074812
"3914",6.416948437
